key,fare_amount
2014-06-14 13:39:00.00000024,14.674588
2014-06-14 13:39:00.000000169,15.235189
2014-06-14 13:39:00.00000052,11.986505
2014-06-14 13:39:00.000000161,14.270319
2014-06-14 13:39:00.00000038,7.3601403
2014-06-14 13:39:00.00000035,10.952915
2014-06-14 13:39:00.00000053,11.714267
2014-06-14 13:39:00.000000183,7.022254
2014-06-14 13:39:00.000000131,57.485237
2014-06-14 13:39:00.000000180,7.022254
2014-06-14 13:39:00.000000130,12.803483
2014-06-14 13:39:00.00000032,4.8459473
2014-06-14 13:39:00.000000148,12.252949
2014-06-14 13:39:00.0000007,10.482226
2014-06-14 13:39:00.00000095,12.252949
2014-06-14 13:39:00.000000144,33.998344
2014-06-14 13:39:00.000000141,35.84615
2014-06-14 13:39:00.000000162,19.697851
2014-06-14 13:39:00.00000018,11.130381
2014-06-14 13:39:00.00000054,10.220127
2014-06-14 13:39:00.00000040,6.7104816
2014-06-14 13:39:00.00000096,8.485217
2014-06-14 13:39:00.00000055,25.602573
2014-06-14 13:39:00.000000109,11.986505
2014-06-14 13:39:00.000000151,7.3601403
2014-06-14 13:39:00.00000016,10.952915
2014-06-14 13:39:00.00000062,10.952915
2014-06-14 13:39:00.000000191,12.803483
2014-06-14 13:39:00.00000034,9.353956
2014-06-14 13:39:00.000000160,6.2374334
2014-06-14 13:39:00.00000013,7.25085
2014-06-14 13:39:00.000000188,4.8459473
2014-06-14 13:39:00.00000086,7.954034
2014-06-14 13:39:00.000000185,12.551459
2014-06-14 13:39:00.00000074,8.141693
2014-06-14 13:39:00.00000022,18.61505
2014-06-14 13:39:00.00000036,6.2374334
2014-06-14 13:39:00.000000126,5.823801
2014-06-14 13:39:00.000000190,7.641484
2014-06-14 13:39:00.00000042,7.1281137
2014-06-14 13:39:00.000000178,7.3601403
2014-06-14 13:39:00.000000163,4.8459473
2014-06-14 13:39:00.00000020,13.125183
2014-06-14 13:39:00.00000098,6.0146184
2014-06-14 13:39:00.000000114,22.796835
2014-06-14 13:39:00.00000045,8.917564
2014-06-14 13:39:00.00000094,4.8459473
2014-06-14 13:39:00.000000146,9.6272335
2014-06-14 13:39:00.00000033,9.033167
2014-06-14 13:39:00.000000143,5.61317
2014-06-14 13:39:00.000000107,6.6572747
2014-06-14 13:39:00.00000048,10.134049
2014-06-14 13:39:00.00000043,10.952915
2014-06-14 13:39:00.000000123,10.134049
2014-06-14 13:39:00.000000134,9.353956
2014-06-14 13:39:00.000000142,6.2374334
2014-06-14 13:39:00.000000122,11.986505
2014-06-14 13:39:00.000000176,9.892368
2011-12-12 09:42:12.0000004,6.064137
2011-12-12 09:42:12.0000002,4.833215
2011-12-12 09:42:12.0000001,11.910543
2011-12-12 09:42:12.0000003,7.827437
2011-12-12 09:42:12.0000005,7.827437
2013-06-27 00:20:40.0000001,22.846962
2013-06-27 00:20:40.0000003,12.204567
2009-02-20 13:34:16.0000001,8.683006
2009-02-20 13:34:16.0000002,12.904203
2009-02-20 13:34:16.0000003,6.2828436
2010-08-22 21:14:08.0000001,23.29611
2010-08-22 21:14:08.0000005,14.792184
2010-08-22 21:14:08.0000003,4.9009347
2010-08-22 21:14:08.0000002,8.2160845
2012-08-06 08:58:08.0000002,6.2104015
2012-08-06 08:58:08.0000001,15.289127
2013-11-04 08:34:12.0000003,6.2487097
2013-11-04 08:34:12.0000001,10.887775
2013-11-04 08:34:12.0000002,10.554139
2011-06-24 20:34:48.0000002,8.355241
2011-06-24 20:34:48.0000001,22.762579
2011-03-28 20:38:36.0000003,6.0877285
2011-03-28 20:38:36.0000004,5.855036
2011-03-28 20:38:36.0000002,8.014824
2011-08-14 20:36:28.0000004,6.1063414
2011-08-14 20:36:28.0000001,7.0868716
2011-08-14 20:36:28.0000003,22.322918
2011-08-14 20:36:28.0000002,7.3083544
2015-02-21 15:52:44.0000004,19.90114
2015-02-21 15:52:44.0000003,9.34242
2015-02-21 15:52:44.0000002,18.010082
2015-02-21 15:52:44.0000001,9.398792
2013-01-29 11:29:52.0000001,10.863806
2014-09-12 19:03:48.0000001,9.705429
2013-11-09 18:52:40.0000004,8.577521
2013-11-09 18:52:40.0000002,12.57516
2013-04-25 16:10:04.0000001,56.72653
2013-04-25 16:10:04.0000002,7.644167
2013-09-07 14:37:52.0000001,9.1272
2013-09-07 14:37:52.0000002,9.1272
2013-09-07 14:37:52.0000003,6.0595875
2011-05-21 13:16:20.0000004,5.8330283
2011-05-21 13:16:20.0000001,6.0106707
2011-05-21 13:16:20.0000003,9.052497
2011-11-25 16:36:24.0000002,6.114207
2011-11-25 16:36:24.0000001,11.824452
2015-01-31 20:54:04.0000001,5.7614036
2010-11-01 23:31:28.0000002,7.1049643
2010-11-01 23:31:28.0000001,8.805787
2010-11-01 23:31:28.0000003,9.496251
2011-03-24 15:57:04.0000003,6.1474295
2011-03-24 15:57:04.0000001,7.506486
2010-05-10 10:37:04.0000005,6.001926
2010-05-10 10:37:04.0000002,5.099486
2010-05-10 10:37:04.0000003,8.39278
2010-05-10 10:37:04.0000006,9.310075
2012-06-09 16:53:44.0000002,7.230576
2012-08-22 22:39:20.0000003,16.90658
2012-08-22 22:39:20.0000001,5.299616
2012-12-23 02:29:16.0000001,15.343933
2012-06-30 15:55:12.0000004,12.208573
2012-06-30 15:55:12.0000002,7.0399613
2012-06-30 15:55:12.0000003,12.208573
2012-06-30 15:55:12.0000001,6.541067
2011-10-02 23:36:00.00000056,13.041177
2011-10-02 23:36:00.00000086,13.874587
2011-10-02 23:36:00.00000081,13.874587
2011-10-02 23:36:00.0000009,4.3166294
2011-10-02 23:36:00.00000041,11.280334
2011-10-02 23:36:00.00000091,4.3166294
2011-10-02 23:36:00.0000008,11.66713
2011-10-02 23:36:00.00000015,25.152132
2011-10-02 23:36:00.00000014,9.782364
2011-10-02 23:36:00.00000047,6.3189826
2011-10-02 23:36:00.00000076,6.395313
2011-10-02 23:36:00.00000011,7.6411724
2011-10-02 23:36:00.00000075,5.238332
2011-10-02 23:36:00.00000035,6.079811
2011-10-02 23:36:00.00000099,5.238332
2011-10-02 23:36:00.00000062,8.460335
2011-10-02 23:36:00.00000085,7.774027
2011-10-02 23:36:00.00000043,21.52614
2011-10-02 23:36:00.00000071,9.782364
2011-10-02 23:36:00.00000023,5.9871473
2011-10-02 23:36:00.00000092,5.0917397
2011-10-02 23:36:00.00000037,8.938038
2011-10-02 23:36:00.00000083,8.249506
2011-10-02 23:36:00.00000054,11.035064
2011-10-02 23:36:00.00000073,9.782364
2011-10-02 23:36:00.0000005,6.7905316
2011-10-02 23:36:00.00000095,5.0917397
2011-10-02 23:36:00.00000088,5.996385
2011-10-02 23:36:00.00000030,8.128738
2011-10-02 23:36:00.0000007,13.041177
2011-10-02 23:36:00.00000013,9.782364
2011-10-02 23:36:00.00000065,23.946993
2011-10-02 23:36:00.00000089,49.281853
2011-10-02 23:36:00.00000096,7.774027
2011-10-02 23:36:00.00000039,8.249506
2011-10-02 23:36:00.00000038,21.52614
2011-10-02 23:36:00.00000067,18.910557
2011-10-02 23:36:00.00000077,8.938038
2011-10-02 23:36:00.00000020,17.338936
2011-10-02 23:36:00.00000063,18.910557
2011-10-02 23:36:00.00000012,7.774027
2011-10-02 23:36:00.00000058,14.80292
2011-10-02 23:36:00.00000026,8.938038
2011-10-02 23:36:00.00000074,21.52614
2011-10-02 23:36:00.00000059,8.678537
2011-10-02 23:36:00.00000090,11.66713
2011-10-02 23:36:00.0000004,34.236275
2011-10-02 23:36:00.0000003,12.242787
2011-10-02 23:36:00.00000021,17.338936
2011-10-02 23:36:00.00000097,6.9412446
2011-10-02 23:36:00.00000036,14.80292
2011-10-02 23:36:00.00000024,21.52614
2011-10-02 23:36:00.00000082,49.281853
2011-10-02 23:36:00.000000100,8.460335
2011-10-02 23:36:00.00000040,6.5783777
2011-10-02 23:36:00.00000022,4.402426
2013-03-21 12:47:28.0000006,13.059534
2013-03-21 12:47:28.0000008,11.036209
2013-03-21 12:47:28.0000003,13.282711
2013-03-21 12:47:28.0000005,7.8587475
2013-03-21 12:47:28.0000002,7.9572215
2013-06-07 03:02:56.0000002,17.385426
2013-06-07 03:02:56.0000001,7.195963
2010-09-05 22:31:32.0000002,19.24447
2013-07-12 23:33:24.0000001,9.346247
2009-12-03 02:32:08.0000001,17.693401
2009-10-15 03:50:36.0000001,5.2591047
2011-09-25 22:36:32.0000002,21.205595
2011-09-25 22:36:32.0000001,10.389057
2015-06-08 20:02:56.0000001,9.641927
2014-07-16 08:03:32.0000002,11.559682
2014-07-16 08:03:32.0000001,14.533942
2011-12-15 13:14:32.0000002,9.208567
2011-12-15 13:14:32.0000001,5.8277144
2011-10-11 22:13:48.0000002,14.861902
2011-10-11 22:13:48.0000005,8.669519
2011-10-11 22:13:48.0000003,7.2570176
2013-09-14 16:53:20.0000001,10.379873
2013-09-14 16:53:20.0000002,10.741647
2014-02-06 09:09:56.0000004,6.871441
2014-02-06 09:09:56.0000003,7.0122275
2014-02-06 09:09:56.0000001,6.0566154
2009-06-10 16:55:00.00000081,29.523247
2009-06-10 16:55:00.00000029,4.859718
2009-06-10 16:55:00.000000109,8.120694
2009-06-10 16:55:00.00000098,46.93823
2009-06-10 16:55:00.00000054,11.125206
2009-06-10 16:55:00.00000021,29.523247
2009-06-10 16:55:00.00000012,7.402576
2009-06-10 16:55:00.00000033,6.485327
2009-06-10 16:55:00.00000024,9.347936
2009-06-10 16:55:00.00000099,10.234808
2009-06-10 16:55:00.0000009,6.8264303
2009-06-10 16:55:00.000000158,6.485327
2009-06-10 16:55:00.000000141,4.61288
2009-06-10 16:55:00.00000093,7.195926
2009-06-10 16:55:00.000000161,9.977098
2009-06-10 16:55:00.00000088,5.0517025
2009-06-10 16:55:00.0000003,7.9277596
2009-06-10 16:55:00.00000018,5.1729155
2009-06-10 16:55:00.00000047,7.195926
2009-06-10 16:55:00.000000154,9.548067
2009-06-10 16:55:00.000000131,14.175327
2009-06-10 16:55:00.00000046,12.0784
2009-06-10 16:55:00.0000004,5.984089
2009-06-10 16:55:00.000000107,6.485327
2009-06-10 16:55:00.000000114,7.402576
2009-06-10 16:55:00.000000117,8.31453
2009-06-10 16:55:00.000000162,9.977098
2009-06-10 16:55:00.00000049,11.125206
2009-06-10 16:55:00.00000069,8.55065
2009-06-10 16:55:00.000000111,7.834203
2009-06-10 16:55:00.00000083,4.859718
2009-06-10 16:55:00.000000166,39.504684
2009-06-10 16:55:00.000000135,9.548067
2009-06-10 16:55:00.00000044,28.353718
2009-06-10 16:55:00.00000085,7.332249
2009-06-10 16:55:00.000000115,5.646775
2009-06-10 16:55:00.000000108,6.1474476
2009-06-10 16:55:00.00000034,6.2926726
2009-06-10 16:55:00.00000060,13.55431
2009-06-10 16:55:00.000000120,5.8563004
2009-06-10 16:55:00.000000174,28.353718
2009-06-10 16:55:00.0000007,7.332249
2009-06-10 16:55:00.000000159,8.31453
2009-06-10 16:55:00.000000171,18.14072
2009-06-10 16:55:00.000000145,10.706002
2009-06-10 16:55:00.00000074,7.686624
2009-06-10 16:55:00.000000138,11.125206
2009-06-10 16:55:00.00000048,5.349647
2009-06-10 16:55:00.000000101,5.1729155
2009-06-10 16:55:00.000000153,5.0517025
2009-06-10 16:55:00.0000002,6.485327
2009-06-10 16:55:00.00000037,8.475104
2009-06-10 16:55:00.000000151,9.155863
2009-06-10 16:55:00.000000127,22.116554
2009-06-10 16:55:00.000000144,14.175327
2009-06-10 16:55:00.000000165,12.534531
2009-06-10 16:55:00.0000008,4.859718
2009-06-10 16:55:00.000000122,7.9277596
2009-06-10 16:55:00.00000055,25.715508
2009-06-10 16:55:00.00000079,5.026723
2009-06-10 16:55:00.00000016,16.626257
2009-06-10 16:55:00.000000160,19.518871
2009-06-10 16:55:00.000000139,4.5231304
2009-06-10 16:55:00.00000075,5.531185
2009-06-10 16:55:00.00000017,6.8264303
2009-06-10 16:55:00.00000070,5.531185
2009-06-10 16:55:00.000000118,11.125206
2009-06-10 16:55:00.00000066,11.125206
2009-06-10 16:55:00.000000164,5.8563004
2009-06-10 16:55:00.000000100,10.234808
2009-06-10 16:55:00.00000082,8.475104
2009-06-10 16:55:00.00000090,13.027596
2009-06-10 16:55:00.000000125,11.650576
2009-06-10 16:55:00.000000149,6.6579165
2009-06-10 16:55:00.00000068,11.650576
2009-06-10 16:55:00.00000039,5.1729155
2009-06-10 16:55:00.000000124,4.61288
2009-06-10 16:55:00.00000053,4.61288
2009-06-10 16:55:00.00000045,7.5984635
2009-06-10 16:55:00.000000102,5.984089
2009-06-10 16:55:00.000000140,6.3748717
2009-06-10 16:55:00.000000148,7.0708914
2009-06-10 16:55:00.000000147,5.646775
2009-06-10 16:55:00.00000097,7.0708914
2009-06-10 16:55:00.00000094,7.332249
2009-06-10 16:55:00.00000078,8.55065
2009-06-10 16:55:00.00000035,5.8563004
2009-06-10 16:55:00.00000072,7.686624
2009-06-10 16:55:00.00000031,5.349647
2009-06-10 16:55:00.00000056,6.9598875
2009-06-10 16:55:00.000000128,19.518871
2009-06-10 16:55:00.00000057,6.1474476
2009-06-10 16:55:00.00000030,7.834203
2009-06-10 16:55:00.00000043,10.412892
2009-06-10 16:55:00.000000146,8.120694
2009-06-10 16:55:00.00000010,7.402576
2009-06-10 16:55:00.00000067,9.977098
2009-06-10 16:55:00.000000119,5.531185
2009-06-10 16:55:00.00000076,16.626257
2009-06-10 16:55:00.00000025,7.0708914
2009-06-10 16:55:00.00000071,19.518871
2009-06-10 16:55:00.000000143,8.475104
2013-06-26 11:19:36.0000002,5.5192847
2014-09-05 10:02:48.0000004,5.0742335
2014-09-05 10:02:48.0000002,8.760688
2014-09-05 10:02:48.0000001,37.033566
2014-09-05 10:02:48.0000003,9.521078
2012-09-19 12:31:40.0000001,10.513785
2012-09-19 12:31:40.0000002,7.59059
2009-03-22 04:31:40.0000002,18.215597
2009-08-27 02:31:44.0000001,21.379766
2009-05-02 20:11:32.0000001,10.085659
2009-05-02 20:11:32.0000004,8.762097
2011-02-20 02:31:16.0000002,7.6948457
2011-02-20 02:31:16.0000001,21.497179
2011-06-24 12:03:00.00000010,5.8018517
2011-06-24 12:03:00.00000067,13.098653
2011-06-24 12:03:00.00000071,12.251431
2011-06-24 12:03:00.000000100,6.155599
2011-06-24 12:03:00.000000145,12.80041
2011-06-24 12:03:00.000000152,8.699622
2011-06-24 12:03:00.00000026,13.098653
2011-06-24 12:03:00.000000199,4.9547706
2011-06-24 12:03:00.000000195,6.103427
2011-06-24 12:03:00.000000119,5.7056637
2011-06-24 12:03:00.00000086,12.80041
2011-06-24 12:03:00.00000012,7.7753115
2011-06-24 12:03:00.00000097,18.232391
2011-06-24 12:03:00.00000058,4.841318
2011-06-24 12:03:00.000000176,4.66359
2011-06-24 12:03:00.000000139,4.66359
2011-06-24 12:03:00.00000048,7.559279
2011-06-24 12:03:00.000000159,6.9313397
2011-06-24 12:03:00.00000079,6.4519176
2011-06-24 12:03:00.000000138,7.8581176
2011-06-24 12:03:00.000000135,11.71535
2011-06-24 12:03:00.000000173,12.80041
2011-06-24 12:03:00.000000162,12.251431
2011-06-24 12:03:00.00000018,9.760468
2011-06-24 12:03:00.000000136,6.103427
2011-06-24 12:03:00.000000185,8.110165
2011-06-24 12:03:00.00000069,6.6131372
2011-06-24 12:03:00.000000105,7.288614
2011-06-24 12:03:00.000000180,6.155599
2011-06-24 12:03:00.00000053,9.960599
2011-06-24 12:03:00.000000142,7.288614
2011-06-24 12:03:00.000000188,10.171428
2011-06-24 12:03:00.00000089,6.023046
2011-06-24 12:03:00.000000109,7.1633325
2011-06-24 12:03:00.00000074,6.6923246
2011-06-24 12:03:00.000000113,10.372651
2011-06-24 12:03:00.00000044,5.5119967
2011-06-24 12:03:00.000000183,5.5119967
2011-06-24 12:03:00.00000047,12.80041
2011-06-24 12:03:00.0000006,9.210982
2011-06-24 12:03:00.0000005,8.935741
2011-06-24 12:03:00.000000200,9.530503
2011-06-24 12:03:00.000000127,8.699622
2011-06-24 12:03:00.000000120,11.311739
2011-06-24 12:03:00.000000133,5.5119967
2011-06-24 12:03:00.00000073,6.155599
2011-06-24 12:03:00.000000101,4.9547706
2011-06-24 12:03:00.000000187,10.372651
2011-06-24 12:03:00.000000122,8.935741
2011-06-24 12:03:00.000000175,6.9313397
2011-06-24 12:03:00.000000154,10.952975
2011-06-24 12:03:00.000000197,8.699622
2011-06-24 12:03:00.00000017,8.699622
2011-06-24 12:03:00.000000186,10.171428
2011-06-24 12:03:00.00000020,9.210982
2011-06-24 12:03:00.00000035,11.311739
2011-06-24 12:03:00.000000193,8.699622
2011-06-24 12:03:00.000000201,7.559279
2011-06-24 12:03:00.00000054,22.033052
2011-06-24 12:03:00.00000075,7.7753115
2011-06-24 12:03:00.000000114,8.860196
2011-06-24 12:03:00.00000062,22.033052
2011-06-24 12:03:00.00000055,30.52921
2011-06-24 12:03:00.00000025,6.2818727
2011-06-24 12:03:00.00000022,6.2818727
2011-06-24 12:03:00.000000144,14.864254
2011-06-24 12:03:00.000000177,5.7056637
2011-06-24 12:03:00.000000124,6.155599
2011-06-24 12:03:00.00000094,4.841318
2011-06-24 12:03:00.00000041,6.4519176
2011-06-24 12:03:00.000000141,6.2818727
2011-06-24 12:03:00.00000092,8.351302
2011-06-24 12:03:00.000000189,22.033052
2011-06-24 12:03:00.000000171,11.71535
2011-06-24 12:03:00.000000157,6.6131372
2011-06-24 12:03:00.000000179,8.351302
2011-06-24 12:03:00.000000107,11.71535
2011-06-24 12:03:00.00000095,16.98401
2011-06-24 12:03:00.00000076,12.80041
2011-06-24 12:03:00.000000156,8.257745
2011-06-24 12:03:00.000000111,29.286167
2011-06-24 12:03:00.000000116,8.526292
2011-06-24 12:03:00.00000033,9.960599
2011-06-24 12:03:00.00000082,6.023046
2011-06-24 12:03:00.00000078,6.6131372
2011-06-24 12:03:00.00000051,12.80041
2011-06-24 12:03:00.000000143,11.311739
2011-06-24 12:03:00.000000126,13.539776
2011-06-24 12:03:00.00000088,9.530503
2011-06-24 12:03:00.000000191,19.642698
2011-06-24 12:03:00.00000063,13.539776
2011-06-24 12:03:00.00000045,15.930939
2011-06-24 12:03:00.00000060,7.288614
2011-06-24 12:03:00.00000040,29.286167
2011-06-24 12:03:00.00000057,8.935741
2011-06-24 12:03:00.00000013,5.390784
2011-06-24 12:03:00.00000068,30.52921
2011-06-24 12:03:00.000000165,4.66359
2011-06-24 12:03:00.00000056,5.390784
2011-06-24 12:03:00.000000150,8.035632
2011-06-24 12:03:00.00000052,5.1173162
2011-06-24 12:03:00.00000085,49.587162
2011-06-24 12:03:00.000000190,6.9899483
2011-06-24 12:03:00.00000072,6.9313397
2011-06-24 12:03:00.000000137,4.9547706
2011-06-24 12:03:00.000000102,6.2818727
2011-06-24 12:03:00.000000106,7.8581176
2011-06-24 12:03:00.000000118,6.023046
2011-06-24 12:03:00.00000046,13.098653
2011-06-24 12:03:00.000000110,12.251431
2011-06-24 12:03:00.000000181,5.5119967
2011-06-24 12:03:00.000000194,5.7056637
2011-06-24 12:03:00.00000061,12.80041
2011-06-24 12:03:00.0000001,9.310659
2011-06-24 12:03:00.00000087,9.530503
2011-06-24 12:03:00.00000066,5.5119967
2011-06-24 12:03:00.000000146,7.7753115
2011-06-24 12:03:00.000000149,49.587162
2011-06-24 12:03:00.00000038,10.952975
2011-06-24 12:03:00.000000196,7.7753115
2011-06-24 12:03:00.00000093,7.559279
2011-06-24 12:03:00.000000170,5.7056637
2011-06-24 12:03:00.000000168,9.210982
2011-06-24 12:03:00.0000002,13.098653
2011-06-24 12:03:00.00000042,13.539776
2014-06-15 07:06:00.0000006,4.43745
2014-06-15 07:06:00.00000037,7.7626023
2014-06-15 07:06:00.00000025,5.636587
2014-06-15 07:06:00.0000008,10.05542
2014-06-15 07:06:00.00000036,46.54369
2014-06-15 07:06:00.00000042,20.5519
2014-06-15 07:06:00.00000033,4.608436
2014-06-15 07:06:00.00000013,19.20413
2014-06-15 07:06:00.00000035,56.87232
2014-06-15 07:06:00.00000030,9.531316
2014-06-15 07:06:00.00000024,6.943678
2014-06-15 07:06:00.00000031,10.05542
2014-06-15 07:06:00.0000009,14.531284
2014-06-15 07:06:00.00000039,56.87232
2014-06-15 07:06:00.00000010,8.080843
2014-06-15 07:06:00.00000019,15.929041
2014-06-15 07:06:00.00000041,7.1020484
2014-06-15 07:06:00.00000028,14.531284
2014-06-15 07:06:00.00000014,56.87232
2014-06-15 07:06:00.0000003,13.952004
2014-06-15 07:06:00.00000017,56.87232
2014-06-15 07:06:00.00000015,16.907553
2014-06-15 07:06:00.00000026,5.5562434
2014-06-15 07:06:00.0000002,12.148896
2014-06-15 07:06:00.00000040,5.1698127
2014-06-15 07:06:00.00000016,5.1698127
2014-06-06 16:22:20.0000003,5.1965194
2014-06-06 16:22:20.0000002,8.304917
2015-05-30 21:29:04.0000004,14.249133
2015-05-30 21:29:04.0000007,16.41367
2015-05-30 21:29:04.0000003,12.074394
2015-05-30 21:29:04.0000001,7.64196
2009-10-26 12:01:36.0000001,9.7776
2009-10-26 12:01:36.0000002,7.5179935
2009-10-26 12:01:36.0000005,5.844556
2009-10-26 12:01:36.0000003,6.4705677
2013-02-02 15:45:08.0000003,7.4530115
2013-02-02 15:45:08.0000001,10.435436
2013-02-02 15:45:08.0000002,9.127278
2015-04-15 06:47:04.0000001,8.109687
2015-04-15 06:47:04.0000002,11.147864
2010-12-14 23:27:36.0000001,5.413179
2009-03-05 11:03:04.0000002,4.5291085
2009-03-05 11:03:04.0000001,12.559238
2013-07-18 12:23:40.0000003,6.001537
2013-07-18 12:23:40.0000002,5.411708
2013-07-18 12:23:40.0000001,9.032113
2014-04-14 13:48:32.0000004,10.685398
2014-04-14 13:48:32.0000003,6.4154735
2014-08-18 05:33:08.0000001,8.2377615
2012-01-28 03:14:28.0000001,33.21561
2009-09-14 02:19:00.00000014,11.144127
2009-09-14 02:19:00.00000035,9.87421
2009-09-14 02:19:00.00000040,7.5004964
2009-09-14 02:19:00.00000031,4.9902883
2009-09-14 02:19:00.0000003,6.691311
2009-09-14 02:19:00.00000025,8.841732
2009-09-14 02:19:00.0000008,7.924074
2009-09-14 02:19:00.00000024,10.262177
2009-09-14 02:19:00.00000021,6.9168673
2009-09-14 02:19:00.00000036,10.645337
2009-09-14 02:19:00.0000009,41.37229
2009-09-14 02:19:00.0000001,8.841732
2009-09-14 02:19:00.00000018,4.984554
2009-09-14 02:19:00.00000039,6.7892795
2009-09-14 02:19:00.0000002,11.943238
2009-09-14 02:19:00.00000038,10.262177
2009-09-14 02:19:00.00000020,15.8341875
2009-09-14 02:19:00.00000028,6.9168673
2009-09-14 02:19:00.00000026,19.69344
2009-09-14 02:19:00.00000017,7.9938245
2009-09-14 02:19:00.00000030,7.9938245
2009-09-14 02:19:00.00000016,5.5742106
2009-09-14 02:19:00.0000006,7.827535
2009-09-14 02:19:00.0000007,8.841732
2011-08-14 14:17:28.0000003,7.895433
2011-08-14 14:17:28.0000001,5.7737956
2011-08-14 14:17:28.0000004,7.1123986
2011-08-14 14:17:28.0000002,6.3734384
2011-08-14 14:17:28.0000005,14.2400875
2014-03-17 16:07:56.0000002,58.320957
2010-11-03 21:09:56.0000002,4.9030304
2010-11-03 21:09:56.0000001,11.42285
2012-12-11 23:37:08.0000002,10.043811
2012-12-11 23:37:08.0000005,9.248271
2012-12-11 23:37:08.0000004,6.9133034
2012-12-11 23:37:08.0000006,10.043811
2012-12-11 23:37:08.0000003,4.775795
2012-12-11 23:37:08.0000001,18.751202
2015-06-24 14:19:52.0000001,13.503626
